:START_ID,:END_ID,:TYPE,weight
why_completion_of_garden_walk/a98bb57b,event/16c435b8,MOTIVATES,1.0
why_memory_of_past_event/86ba36c6,event/71004569,MOTIVATES,1.0
why_indifference/fe3e35f6,event/d76c4cd9,MOTIVATES,1.0
why_memory_of_past_kindness/ba14376d,event/cefebd94,MOTIVATES,1.0
why_indifference/78a74f8b,event/df88eb52,MOTIVATES,1.0
why_emotional_impact/a081f263,event/1f68dc05,MOTIVATES,1.0
why_indifference/d5df6f35,event/7fe82508,MOTIVATES,1.0
why_self-awareness/a69eb674,event/b30a59ed,MOTIVATES,1.0
why_belief_in_beauty_and_heart_con/ae7f8043,event/c66d4e8d,MOTIVATES,1.0
why_acknowledgment_of_physical_hea/f759b9e3,event/afe4a0fe,MOTIVATES,1.0
why_self-awareness/241ade3e,event/94a27d1f,MOTIVATES,1.0
why_attention/2572ca99,event/12c9e681,MOTIVATES,1.0
why_future_interaction/e9736050,event/72618b9c,MOTIVATES,1.0
why_control/31e5da11,event/a2e56480,MOTIVATES,1.0
why_self-awareness/b9ab91cd,event/439f3e4b,MOTIVATES,1.0
why_memory_of_past_event/71854953,event/db80e077,MOTIVATES,1.0
why_memory/fbc35490,event/544a28b6,MOTIVATES,1.0
why_physical_contact/189dac80,event/894bc8e1,MOTIVATES,1.0
why_business/313eef96,event/cc854e77,MOTIVATES,1.0
why_passionate_eagerness/784a969d,event/505dde99,MOTIVATES,1.0
why_vehemence/150c1662,event/5c17e560,MOTIVATES,1.0
why_desire_for_estella_to_be_loved/e1e4aef4,event/2ca6336c,MOTIVATES,1.0
why_explanation_of_real_love/1b1dfd69,event/eb409b1b,MOTIVATES,1.0
why_wild_cry/7a90d9f7,event/a93db551,MOTIVATES,1.0
why_desperation/e80291ed,event/6528a15d,MOTIVATES,1.0
why_presence_of_mr._jaggers/f5393f1f,event/e7888842,MOTIVATES,1.0
why_professional_demeanor/e5c36d28,event/b6140be9,MOTIVATES,1.0
why_fear/9df1634c,event/f616426f,MOTIVATES,1.0
why_presence_of_mr._jaggers/9a30c5e8,event/780948ea,MOTIVATES,1.0
why_punctuality/8af01ec6,event/90ec97cf,MOTIVATES,1.0
why_social_interaction/b776ad6b,event/c7399600,MOTIVATES,1.0
why_visit_to_see_estella/209102df,event/c1258581,MOTIVATES,1.0
why_acknowledgment_of_estella/7d9eea36,event/2b9ef853,MOTIVATES,1.0
why_control/3e6d72c0,event/11b7ed29,MOTIVATES,1.0
why_sight_of_narrator/b7124731,event/0ee180f0,MOTIVATES,1.0
why_estella's_loveliness/51aaf774,event/a1274242,MOTIVATES,1.0
why_miss_havisham's_words/403e1c88,event/042b40c0,MOTIVATES,1.0
why_fear_of_contempt/f47b52fa,event/4fdf9094,MOTIVATES,1.0
why_emotional_response/52027e38,event/4fd6b809,MOTIVATES,1.0
why_alarm/48eaffc0,event/5cc5b1e3,MOTIVATES,1.0
why_recognition/f6ac65bf,event/7313a665,MOTIVATES,1.0
why_dignity_of_pip's_appearance/15a3d909,event/a421fd71,MOTIVATES,1.0
why_extreme_humiliation/5455e827,event/d3220f30,MOTIVATES,1.0
why_honest_industry/8769c63a,event/e2d32fb2,MOTIVATES,1.0
why_beseeching_for_mercy/2947a166,event/16b4acf2,MOTIVATES,1.0
why_mockery/7af1f59b,event/f1ee914e,MOTIVATES,1.0
why_mockery/06a30ea0,event/e17e4452,MOTIVATES,1.0
why_mockery/7389725b,event/103ec627,MOTIVATES,1.0
why_behavior_of_trabb's_boy/624e118c,event/539c5874,MOTIVATES,1.0
why_emotional_distress/9eb80c8e,event/80a1c74c,MOTIVATES,1.0
why_emotional_turmoil/cce620f5,event/2b997532,MOTIVATES,1.0
why_guilt/79fca8aa,event/a0441415,MOTIVATES,1.0
why_reparation/26eac2d7,event/a0441415,MOTIVATES,1.0
why_friendship/5ba11993,event/dd3b2b87,MOTIVATES,1.0
why_dinner_preparation/111b3a38,event/22ae7229,MOTIVATES,1.0
why_need_for_privacy/4e28d77a,event/11804816,MOTIVATES,1.0
why_need_to_share_a_secret/f0ea92b7,event/75bfebbf,MOTIVATES,1.0
why_romantic_feelings/333401be,event/29330be3,MOTIVATES,1.0
why_understanding/723307a4,event/24700efe,MOTIVATES,1.0
why_encouragement/8b92b414,event/39cfdfda,MOTIVATES,1.0
why_support/24e58a3b,event/b7a2bd0e,MOTIVATES,1.0
why_friendship/ce814d9f,event/b7a2bd0e,MOTIVATES,1.0
why_self-reflection/95e109a1,event/2c86ed6d,MOTIVATES,1.0
why_sympathy/0762806c,event/4de82408,MOTIVATES,1.0
why_emotional_relief/535e0b11,event/73fdddec,MOTIVATES,1.0
why_optimism/015b2557,event/c77f7796,MOTIVATES,1.0
why_reluctant_concession/a9c2cdd2,event/caf7e490,MOTIVATES,1.0
why_hopefulness/78ff5336,event/95acc86e,MOTIVATES,1.0
why_nostalgia/d3c396d8,event/147f0747,MOTIVATES,1.0
why_family_tendency/d332aa23,event/505fa5df,MOTIVATES,1.0
why_personal_aspiration/0443ab17,event/2c9a0ee3,MOTIVATES,1.0
why_family_background/dddb73e7,event/0e8916f2,MOTIVATES,1.0
why_financial_stability/48b68009,event/92213284,MOTIVATES,1.0
why_engendering_low_spirits/d15591a6,event/fbfa4b1f,MOTIVATES,1.0
why_difficult_vision_to_realise/49f61ff9,event/1a28b855,MOTIVATES,1.0
why_attracting_attention/298f7e23,event/891ecab1,MOTIVATES,1.0
why_realization/4bc5004f,event/30f60758,MOTIVATES,1.0
why_changed_the_subject/c7b09def,event/ffcfc98b,MOTIVATES,1.0
why_mutual_confidence/da18133d,event/be061dab,MOTIVATES,1.0
why_cough/8fe45631,event/c13f7a1b,MOTIVATES,1.0
why_anxiety/565ae5dd,event/59a71c0d,MOTIVATES,1.0
why_public_opinion/ab2b8ddb,event/274c85af,MOTIVATES,1.0
why_madness/f5100283,event/32ca4bec,MOTIVATES,1.0
why_avoidance/666c5efb,event/e8a08e00,MOTIVATES,1.0
why_recognition/e3d8fc00,event/06e6c777,MOTIVATES,1.0
why_invitation/75c02000,event/e4f4dad8,MOTIVATES,1.0
why_meeting/2d7571c6,event/104258f7,MOTIVATES,1.0
why_costume_change/ccb6c5f0,event/6227f3bc,MOTIVATES,1.0
why_recognition/a83f56d9,event/12a598b1,MOTIVATES,1.0
why_costume_change/7aa20567,event/5dbacb8d,MOTIVATES,1.0
why_costume_preservation/cc8ad8cf,event/eae31617,MOTIVATES,1.0
why_feedback/ad8b5e24,event/68a7ae04,MOTIVATES,1.0
why_politeness/b548c3b2,event/01e85ef5,MOTIVATES,1.0
why_pity/9c6dac4f,event/ef0ecda7,MOTIVATES,1.0
why_sadness/37ceb0c0,event/70f577e9,MOTIVATES,1.0
why_fear_of_unfulfilled_expectatio/93740b15,event/58523eae,MOTIVATES,1.0
why_anxiety/b85c245c,event/a718fd51,MOTIVATES,1.0
why_curiosity/90565c81,event/db016999,MOTIVATES,1.0
why_anticipation/0d7efe2f,event/b285c781,MOTIVATES,1.0
why_anxiety/1790948d,event/253a3c71,MOTIVATES,1.0
why_politeness/ca30be8a,event/5564a292,MOTIVATES,1.0
why_boredom/23d3d417,event/86df6f36,MOTIVATES,1.0
why_trying_of_the_clerk's_temper/3f0841c4,event/5b9921f0,MOTIVATES,1.0
why_surprised_by_the_information_r/bce86a3f,event/e627997f,MOTIVATES,1.0
why_familiarity_with_prisoners/1680aa85,event/324dffda,MOTIVATES,1.0
why_prisoners'_concerns/254f1c2a,event/15c7e1cf,MOTIVATES,1.0
why_difficulty_respecting_the_rais/60093b50,event/0ec9cd1e,MOTIVATES,1.0
why_humor/eb3d536d,event/a513feec,MOTIVATES,1.0
why_confidentiality/a9bfd928,event/159b572a,MOTIVATES,1.0
why_admiration/301d2d65,event/4ce2df97,MOTIVATES,1.0
why_reflection/3b403edd,event/c9ca0d13,MOTIVATES,1.0
why_admiration/e26934c8,event/5da6acda,MOTIVATES,1.0
why_contamination_feeling/700a9d72,event/3a7ae0d7,MOTIVATES,1.0
why_contamination_feeling/4b993501,event/4cfed91d,MOTIVATES,1.0
why_meeting_anticipation/64f7d5e8,event/b689e630,MOTIVATES,1.0
why_miss_havisham's_influence/55a1ab42,event/e92a3619,MOTIVATES,1.0
why_obey_instructions/b518c1b5,event/fc10370a,MOTIVATES,1.0
why_variety_and_admiration/52b4cc43,event/270ebd60,MOTIVATES,1.0
why_disdain/b242cf46,event/d7a9e06a,MOTIVATES,1.0
why_independence/06f6faef,event/f993658e,MOTIVATES,1.0
why_part_of_miss_havisham's_plans/fef54c36,event/e6082572,MOTIVATES,1.0
why_to_make_him_treasure_it/4b7d7e84,event/db912d3e,MOTIVATES,1.0
why_heart-ache/34da67da,event/e3dc6ded,MOTIVATES,1.0
why_celebrated_lecturer/da4a960d,event/dad3c717,MOTIVATES,1.0
why_unaccountable_absence_of_mille/beb66dd6,event/db9110c5,MOTIVATES,1.0
why_heart-ache/95039644,event/d5340d75,MOTIVATES,1.0
why_heart-ache/6d34b8de,event/3ab55e34,MOTIVATES,1.0
why_judgment/0ee1c768,event/ca9a8cd9,MOTIVATES,1.0
why_conscience/ecb105c7,event/9900bc8b,MOTIVATES,1.0
why_conscience/a1bdfbe5,event/85783a8d,MOTIVATES,1.0
why_regret/58e40192,event/51363558,MOTIVATES,1.0
why_emotional_attachment/768103d5,event/bea3a1ee,MOTIVATES,1.0
why_influence_of_wealth/37208048,event/64386520,MOTIVATES,1.0
why_financial_irresponsibility/712ce697,event/be89ff2f,MOTIVATES,1.0
why_influence_of_friendship/26a230a2,event/4af2483e,MOTIVATES,1.0
why_social_engagement/c3328755,event/501f27a6,MOTIVATES,1.0
why_financial_difficulties/53d5c05f,event/8f50a920,MOTIVATES,1.0
why_hope_for_financial_improvement/ea50f3f0,event/5dc56e72,MOTIVATES,1.0
why_financial_difficulties/00443918,event/afb7646f,MOTIVATES,1.0
why_hope_for_financial_improvement/0087aeaa,event/66ac0ef7,MOTIVATES,1.0
why_hope_for_financial_improvement/8590eb77,event/250f00ed,MOTIVATES,1.0
why_desperation_for_financial_impr/943d7705,event/82649ec1,MOTIVATES,1.0
why_perplexities/5ab97aed,event/d23260b3,MOTIVATES,1.0
why_find_an_opening/bd0336e3,event/65aeff83,MOTIVATES,1.0
why_threatened_with_legal_proceedi/6d0e9f2c,event/2e4a641e,MOTIVATES,1.0
why_fortify_minds_for_the_occasion/b1211c77,event/6f71e486,MOTIVATES,1.0
why_financial_stress/14c94f5f,event/ebfe62f5,MOTIVATES,1.0
why_financial_strategy/75ccc64b,event/33cc85d9,MOTIVATES,1.0
why_financial_mismanagement/adeee4a8,event/c337f5f0,MOTIVATES,1.0
why_financial_review/0626f896,event/6d1e6b92,MOTIVATES,1.0
why_self-satisfaction/13e588eb,event/e5bee18e,MOTIVATES,1.0
why_privacy/32f1cd00,event/81c00df4,MOTIVATES,1.0
why_communication/c57f5b1d,event/c843d71a,MOTIVATES,1.0
why_delivery/05c01138,event/20020925,MOTIVATES,1.0
why_notification_of_death/a2c60045,event/526f7da9,MOTIVATES,1.0
why_reflection_on_loss/d5ac9ac1,event/816e39de,MOTIVATES,1.0
why_grief/691040f7,event/bc8014eb,MOTIVATES,1.0
why_loss/efe5ff87,event/bc8014eb,MOTIVATES,1.0
why_grief/817fc55f,event/bfa5c5ea,MOTIVATES,1.0
why_hallucination/4cc1b353,event/bfa5c5ea,MOTIVATES,1.0
why_revenge/dd00c2b3,event/72b07fa7,MOTIVATES,1.0
why_anger/3c901fda,event/72b07fa7,MOTIVATES,1.0
why_consolation/a9df1406,event/6e743e69,MOTIVATES,1.0
why_support/764d0c8e,event/6e743e69,MOTIVATES,1.0
why_funeral_attendance/16ad3f2c,event/b3190f52,MOTIVATES,1.0
why_funeral_preparation/fbfe9d9c,event/b98b8599,MOTIVATES,1.0
why_funeral_attendance/bfd31a0b,event/5ba70a35,MOTIVATES,1.0
why_confusion/1d8cfb86,event/250d4fb6,MOTIVATES,1.0
why_grief/666d34b4,event/753fb580,MOTIVATES,1.0
why_respect/58a5b80d,event/3f90612e,MOTIVATES,1.0
why_grief/e9c1dfcd,event/9520159e,MOTIVATES,1.0
why_indignation/daebf34b,event/4a1854d6,MOTIVATES,1.0
why_reassurance/efe41884,event/6a28046c,MOTIVATES,1.0
why_despair/07ac5be6,event/1842fb5e,MOTIVATES,1.0
why_tension/e5a563f0,event/e4ceca80,MOTIVATES,1.0
why_tension/e7d6659b,event/67ef8979,MOTIVATES,1.0
why_reflection/eab2a29f,event/6df9fee8,MOTIVATES,1.0
why_affection/9d6a2d95,event/26e058a6,MOTIVATES,1.0
why_affection/22e825fb,event/605336ba,MOTIVATES,1.0
why_care/d36b4fe9,event/10aabc33,MOTIVATES,1.0
why_hurt/923e38eb,event/fb61cbd5,MOTIVATES,1.0
why_regret/b69a8d23,event/40c776a0,MOTIVATES,1.0
why_fulfillment_of_herbert_pocket'/e98924c7,event/1c08d5fd,MOTIVATES,1.0
why_curiosity/f9d6d0af,event/801e66ab,MOTIVATES,1.0
why_expectation/808be385,event/48828379,MOTIVATES,1.0
why_financial_independence/cd28d773,event/bb1dbadd,MOTIVATES,1.0
why_confidentiality/783bec76,event/3c23a0d6,MOTIVATES,1.0
why_jealousy/eeee0c47,event/d892a126,MOTIVATES,1.0
why_resentment/712daf61,event/d892a126,MOTIVATES,1.0
why_curiosity/cfd141a1,event/3e68543c,MOTIVATES,1.0
why_social_engagement/7d260b32,event/e37ff551,MOTIVATES,1.0
why_social_engagement/db11d01f,event/bae16e08,MOTIVATES,1.0
why_seeking_advice/a3ec9e81,event/ac952ee7,MOTIVATES,1.0
why_end_of_workday/e481960f,event/6ed47292,MOTIVATES,1.0
why_desire_to_help_a_friend/b61d3066,event/9c7198e2,MOTIVATES,1.0
why_disapproval/6d9a97bb,event/1af56b4a,MOTIVATES,1.0
why_sarcasm/3e75fc51,event/73e33dbd,MOTIVATES,1.0
why_caution/c270b53b,event/73e33dbd,MOTIVATES,1.0
why_financial_caution/84e7e468,event/70300f15,MOTIVATES,1.0
why_professional_boundaries/0138c10d,event/5d44d4a5,MOTIVATES,1.0
why_personal_connection/a92023e4,event/7240089e,MOTIVATES,1.0
why_desire_for_warmth/eb0f1638,event/cab559b9,MOTIVATES,1.0
why_influence_of_mr._jaggers/b78464c0,event/27bb520b,MOTIVATES,1.0
why_joy/7bb78633,event/2ab4a624,MOTIVATES,1.0
why_respect/26c1de59,event/fec9dc2e,MOTIVATES,1.0
why_concern_for_herbert_pocket/1fdd7226,event/e192c846,MOTIVATES,1.0
why_reflection_on_past_experiences/a1bf395c,event/dfc4f315,MOTIVATES,1.0
why_guilt/503a0234,event/fdead856,MOTIVATES,1.0
why_desire_to_help_herbert_pocket/6e1181e8,event/575937f1,MOTIVATES,1.0
why_secrecy_in_helping_herbert_poc/915f4f33,event/8752ce55,MOTIVATES,1.0
why_recognition_of_pip's_intention/c6996912,event/d9023a2e,MOTIVATES,1.0
why_willingness_to_assist_pip/878ae0ef,event/48fc96ee,MOTIVATES,1.0
why_return_from_conversation/c334b964,event/3eebf362,MOTIVATES,1.0
why_preparation_for_tea/0181e997,event/e9f977a1,MOTIVATES,1.0
why_isolation/9300fc79,event/9c829764,MOTIVATES,1.0
why_pleasure/1c69b11e,event/1bb795aa,MOTIVATES,1.0
why_care/81c9bb1e,event/12941d5b,MOTIVATES,1.0
why_affection/f2475763,event/df739ac9,MOTIVATES,1.0
why_opportunity/1dfb664e,event/5398833e,MOTIVATES,1.0
why_hope/20a6644e,event/d51a576b,MOTIVATES,1.0
why_happiness_for_herbert/458b0148,event/6057122b,MOTIVATES,1.0
why_success/f1982a74,event/f5c556c6,MOTIVATES,1.0
why_emotional_release/836fc74f,event/dcf01943,MOTIVATES,1.0
why_life_change/2fa4cd80,event/046a4e23,MOTIVATES,1.0
why_estella_lived_there/5e55c6f2,event/b9bb3765,MOTIVATES,1.0
why_mutual_necessity/32f9f025,event/3b415b47,MOTIVATES,1.0
why_estella's_actions/0b74669f,event/20a51e08,MOTIVATES,1.0
why_tease_other_admirers/f8647237,event/0eadfb6b,MOTIVATES,1.0
why_social_outing/c5f69551,event/de983d08,MOTIVATES,1.0
why_forced_association/3e815c84,event/c562700d,MOTIVATES,1.0
why_sudden_check_in_tone/4bb0e189,event/740ca966,MOTIVATES,1.0
why_miss_havisham's_request/c834739a,event/7464c148,MOTIVATES,1.0
why_revenge/b4ec8b43,event/e2101674,MOTIVATES,1.0
why_hurt/51b1c0c8,event/e2101674,MOTIVATES,1.0
why_revenge/5e00c7ce,event/f515493f,MOTIVATES,1.0
why_revenge/be647ca0,event/3005ad57,MOTIVATES,1.0
why_mischief/5fd9745b,event/3005ad57,MOTIVATES,1.0
why_tension/b8d9a716,event/e0e15bbd,MOTIVATES,1.0
why_independence/9c2a51a2,event/e4351471,MOTIVATES,1.0
why_self-reflection/bf0d70a7,event/ce80fcff,MOTIVATES,1.0
why_frustration/cc1b9074,event/81f03aa9,MOTIVATES,1.0
why_indifference/e600a846,event/97f268db,MOTIVATES,1.0
why_anger/f36331ab,event/7b4fe0f7,MOTIVATES,1.0
why_acknowledgment_of_influence/bdd0f449,event/ee7dee55,MOTIVATES,1.0
why_desperation/80f4089c,event/e9ea4d25,MOTIVATES,1.0
why_gratitude/8264ef64,event/cae952ee,MOTIVATES,1.0
why_desire_for_love/6e9fe5ff,event/2dc39050,MOTIVATES,1.0
why_acknowledgment_of_debt/00f6113c,event/510aadab,MOTIVATES,1.0
why_emotional_turmoil/4465e2e5,event/0f363972,MOTIVATES,1.0
why_defensiveness/4ef11053,event/3196804d,MOTIVATES,1.0
why_recollection_of_past/6712aed6,event/ad23943a,MOTIVATES,1.0
why_despair/96e33b60,event/e1966a07,MOTIVATES,1.0
why_acknowledgment_of_shared_histo/ea979e64,event/386c77e9,MOTIVATES,1.0
why_emotional_distress/591ded71,event/9d168975,MOTIVATES,1.0
why_confrontation_about_upbringing/22f5a94b,event/fdb9e17d,MOTIVATES,1.0
why_emotional_distress/0caec5cc,event/a2bbe930,MOTIVATES,1.0
why_reflecting_on_miss_havisham's/430e2afa,event/38f549e7,MOTIVATES,1.0
why_reflecting_on_her_upbringing/fa2f4c6f,event/84b9883e,MOTIVATES,1.0
why_emotional_distress/0b821288,event/3ea74548,MOTIVATES,1.0
why_acceptance_of_her_identity/216dd63d,event/5a3fb035,MOTIVATES,1.0
why_emotional_collapse/16281480,event/00e6a01a,MOTIVATES,1.0
why_seeking_to_avoid_conflict/de6f0084,event/38fec657,MOTIVATES,1.0
why_depressed_heart/422f7f34,event/439cd5a0,MOTIVATES,1.0
why_restlessness/f5bbb595,event/b833cd34,MOTIVATES,1.0
why_emotional_distress/c1a801eb,event/81a89cb8,MOTIVATES,1.0
why_curiosity/d432c982,event/a8a663d8,MOTIVATES,1.0
why_emotional_distress/c83f670f,event/2021bc20,MOTIVATES,1.0
why_surprise/395ba1dd,event/f5c3587d,MOTIVATES,1.0
why_indignation/5ad9964a,event/f5c3587d,MOTIVATES,1.0
why_accusation/c41e6fde,event/291278c4,MOTIVATES,1.0
why_demand_for_clarification/6153782f,event/ead8d63a,MOTIVATES,1.0
why_challenge/3834711e,event/fd3d72c9,MOTIVATES,1.0
why_conflict_resolution/86d88f23,event/8ce91fac,MOTIVATES,1.0
why_resolution/f5ded56e,event/66d03cdc,MOTIVATES,1.0
why_regret/67fdcdb3,event/279737da,MOTIVATES,1.0
why_generosity/a49501d6,event/116a17c1,MOTIVATES,1.0
why_disinterestedness/2d3cc6e0,event/116a17c1,MOTIVATES,1.0
why_pip's_concern_about_estella's/2d9557a4,event/7e6eacbc,MOTIVATES,1.0
why_estella's_indifference/04f4b2fb,event/7e6eacbc,MOTIVATES,1.0
why_estella's_manipulation/f7cd8b7c,event/50d318e8,MOTIVATES,1.0
why_pip's_confrontation/45f3074a,event/50d318e8,MOTIVATES,1.0
why_pip's_emotional_turmoil/b8aee522,event/bf513c58,MOTIVATES,1.0
why_estella's_influence/f29b2379,event/bf513c58,MOTIVATES,1.0
why_business/9db56ab7,event/f841c8b8,MOTIVATES,1.0
why_loneliness/83164649,event/171b123f,MOTIVATES,1.0
why_absence_of_herbert_pocket/ddfc4de6,event/0326bccf,MOTIVATES,1.0
why_storm/1c38b996,event/e18ac392,MOTIVATES,1.0
why_storm/2e847bac,event/8d1fe1fe,MOTIVATES,1.0
why_nervousness/87bce3b1,event/f465bee1,MOTIVATES,1.0
why_curiosity/cee64fe2,event/1eb641da,MOTIVATES,1.0
why_inquiry/803373d6,event/b3300a32,MOTIVATES,1.0
why_seeking_pip/22349d72,event/3021cf0a,MOTIVATES,1.0
why_curiosity/2c33d467,event/f4f72239,MOTIVATES,1.0
why_desire_to_enter/7d904fda,event/24303187,MOTIVATES,1.0
why_hospitality/4676def1,event/07a51392,MOTIVATES,1.0
why_admiration/73e9e9f3,event/0c066359,MOTIVATES,1.0
why_disappointment/a3b087f6,event/7011e9ff,MOTIVATES,1.0
why_disappointment/8ea361fd,event/d64dc98c,MOTIVATES,1.0
why_recognition/d860906e,event/b99123b4,MOTIVATES,1.0
why_recognition/97c347be,event/20a11cd6,MOTIVATES,1.0
why_gratitude/227c996b,event/310521b4,MOTIVATES,1.0
why_boundaries/225ad73a,event/c94795ed,MOTIVATES,1.0
why_fear/dfe7f03f,event/41647fa2,MOTIVATES,1.0
why_fear/71f8ae4f,event/6507bb4b,MOTIVATES,1.0
why_fear/f4382096,event/f8ea4a2a,MOTIVATES,1.0
why_promise/ca7cfbd1,event/6b1390b2,MOTIVATES,1.0
why_aspiration/2567103e,event/6b1390b2,MOTIVATES,1.0
why_affection/15e3087c,event/899fdce7,MOTIVATES,1.0
why_responsibility/ec99b3a2,event/899fdce7,MOTIVATES,1.0
why_memory/8324adc5,event/9fd6e46b,MOTIVATES,1.0
why_longing/1071d55b,event/9fd6e46b,MOTIVATES,1.0
why_pride/0c60304b,event/85a27df2,MOTIVATES,1.0
why_achievement/5e5fb7f2,event/85a27df2,MOTIVATES,1.0
why_affection/d0330bef,event/fbfbee8d,MOTIVATES,1.0
why_gratitude/fac95f3b,event/fbfbee8d,MOTIVATES,1.0
why_preparation/91103d74,event/7831536d,MOTIVATES,1.0
why_understanding/0ed2ac50,event/7831536d,MOTIVATES,1.0
why_admiration/a4086ebb,event/0b0a0586,MOTIVATES,1.0
why_affection/d6176bfc,event/716bb687,MOTIVATES,1.0
why_support/4a505354,event/716bb687,MOTIVATES,1.0
why_independence/60c4a56c,event/1ca08727,MOTIVATES,1.0
why_support/5014d76a,event/81dc9fe0,MOTIVATES,1.0
why_investment/b80b8545,event/81dc9fe0,MOTIVATES,1.0
why_pride/95936841,event/b1eafaf4,MOTIVATES,1.0
why_achievement/ca9eb178,event/b1eafaf4,MOTIVATES,1.0
why_affection/9bbbe24a,event/33667fc2,MOTIVATES,1.0
why_determination/5aa37184,event/2d4f32a8,MOTIVATES,1.0
why_need_for_rest/cf3a84a2,event/8a6eb7bf,MOTIVATES,1.0
why_desperation/91f9bb1a,event/ee42d88e,MOTIVATES,1.0
why_connection/bc1d15c8,event/ee42d88e,MOTIVATES,1.0
why_fear/3a8560ed,event/eadec897,MOTIVATES,1.0
why_protection/cbf6875b,event/eadec897,MOTIVATES,1.0
why_hunger/956c56a9,event/ed4628ae,MOTIVATES,1.0
why_thirst/2e05ad40,event/ed4628ae,MOTIVATES,1.0
why_concern/4e31739e,event/73f6b9cd,MOTIVATES,1.0
why_hospitality/491a6967,event/488b739d,MOTIVATES,1.0
why_fear/e1c8e06a,event/11947cc5,MOTIVATES,1.0
why_anxiety/f835e64f,event/11947cc5,MOTIVATES,1.0
why_realization/d78720f6,event/4cdbd0a6,MOTIVATES,1.0
why_disillusionment/c9f86fe2,event/34f4c575,MOTIVATES,1.0
why_realization/48de4531,event/a0944e61,MOTIVATES,1.0
why_pain/eafb5d0b,event/a0944e61,MOTIVATES,1.0
why_guilt/a20195a5,event/85404c01,MOTIVATES,1.0
why_fear/241d9f50,event/477f7d8c,MOTIVATES,1.0
why_guilt/f91fc388,event/477f7d8c,MOTIVATES,1.0
why_fear/2b80645d,event/8ea1731a,MOTIVATES,1.0
why_fear/b96a23b7,event/d5f8d780,MOTIVATES,1.0
why_violence/b3a46554,event/839d662f,MOTIVATES,1.0
why_violence/9ea7aff0,event/665709e8,MOTIVATES,1.0
why_fear/1776a4ae,event/076c70b1,MOTIVATES,1.0
why_self-preservation/6c1fe6d0,event/076c70b1,MOTIVATES,1.0
why_wretchedness/483b46ff,event/ec1a0ffc,MOTIVATES,1.0
why_safety/f56b15f1,event/86cff614,MOTIVATES,1.0
why_avoid_curiosity_and_exaggerati/92eda94d,event/48f45ec0,MOTIVATES,1.0
why_incident_on_the_staircase/f8f2f166,event/249fb8d4,MOTIVATES,1.0
why_ensure_safety/f52066fc,event/1d80bdc8,MOTIVATES,1.0
why_ensure_no_intruder/128f55b0,event/fa98377b,MOTIVATES,1.0
why_hopeful_explanation/c5836d41,event/8858b005,MOTIVATES,1.0
why_concern_about_uncle/39dcc415,event/e8f06780,MOTIVATES,1.0
why_observation/4d34087f,event/da1c248c,MOTIVATES,1.0
why_distrust_and_fear/d81ea3ef,event/324a4144,MOTIVATES,1.0
why_tiredness/463608cb,event/a4fd16cb,MOTIVATES,1.0
why_unease/249314a9,event/24fc004d,MOTIVATES,1.0
why_reflection/be77152e,event/094f727b,MOTIVATES,1.0
why_surprise/d8dc3e45,event/93879c94,MOTIVATES,1.0
why_explanation/96a77dc9,event/45d825de,MOTIVATES,1.0
why_aversion/6a4e3456,event/330410c4,MOTIVATES,1.0
why_curiosity/67ee0973,event/cb6736b6,MOTIVATES,1.0
why_hunger/9d7c3d4d,event/7a0a9458,MOTIVATES,1.0
why_aversion/f9f4c057,event/8990d262,MOTIVATES,1.0
why_fear/55fdbc6e,event/cfcfc407,MOTIVATES,1.0
why_dislike/9ff9763e,event/cfcfc407,MOTIVATES,1.0
why_fear_of_recognition/673a64d9,event/03f28d75,MOTIVATES,1.0
why_pride/6b82cf06,event/5f87947f,MOTIVATES,1.0
why_grim_humor/6026e8e7,event/ca199a51,MOTIVATES,1.0
why_determination/d40999de,event/9f5f63db,MOTIVATES,1.0
why_safety/99770e44,event/e22da3b4,MOTIVATES,1.0
why_seriousness/be09c9e3,event/474fc765,MOTIVATES,1.0
why_courage/f6b3c0a3,event/271d36a7,MOTIVATES,1.0
why_admiration/6b67da0a,event/1452af39,MOTIVATES,1.0
why_decision_to_use_an_alias/3c69eb66,event/4c15a616,MOTIVATES,1.0
why_need_for_trust/c0034db9,event/0829d075,MOTIVATES,1.0
why_preparation_for_oath/da94413e,event/ac8a530d,MOTIVATES,1.0
why_memory_of_past_event/03259b5a,event/65d175e8,MOTIVATES,1.0
why_need_for_disguise/3e572bd8,event/3f62d402,MOTIVATES,1.0
why_need_for_disguise/edb8ca0e,event/8b93cd2b,MOTIVATES,1.0
why_avoid_detection/2f2195aa,event/77533eb5,MOTIVATES,1.0
why_need_for_accommodation/5e5143e4,event/a3476bf1,MOTIVATES,1.0
why_need_for_disguise/676e8c75,event/7529ede3,MOTIVATES,1.0
why_dreadful_mystery/e5a6ead3,event/cadfabd5,MOTIVATES,1.0
why_dreadful_mystery/f7a4d4aa,event/a1c64013,MOTIVATES,1.0
why_abhorrence/f1c1f153,event/f18f01e0,MOTIVATES,1.0
why_haunted/58d549c6,event/f18f01e0,MOTIVATES,1.0
why_entertainment/8d2835dc,event/5658c0eb,MOTIVATES,1.0
why_entertainment/3ed8b7a2,event/82bc77e6,MOTIVATES,1.0
why_expecting_herbert/bca12be8,event/f54ca597,MOTIVATES,1.0
why_noise/e19add67,event/271f0202,MOTIVATES,1.0
